"angle_deg","phi_scatter_rad","mod_f_bempp","theta_body_tmm","phi_body_tmm","theta_scatter_tmm","phi_scatter_tmm","mod_f_tmm","sigma_scat_dB","delta_amp_db"
358,6.2482787221397,0.0436995533918357,0,0,0.0349065850398857,3.14159265358979,0.000540723354346194,-65.3404974487079,-38.1500374190305
36,0.628318530717959,0.0223054857257927,0,0,0.628318530717959,1.04171238479205e-16,0.000262501932610599,-71.617349897044,-38.5855835951868
360,6.28318530717959,0.0437567523256159,0,0,0,0,0.000541565756849345,-65.3269760770612,-38.1478776911897
38,0.663225115757845,0.0199439092018503,0,0,0.663225115757845,9.94545219168223e-17,0.000234202928762489,-72.6081535655093,-38.6043593314754
4,0.0698131700797732,0.0435272039793738,0,0,0.0698131700797739,8.77772547903133e-16,0.000538191211357524,-65.3812679705421,-38.1564833833757
40,0.698131700797732,0.0175698753695807,0,0,0.698131700797732,9.52574641583063e-17,0.000206013441811025,-73.7220888436942,-38.6174624611979
42,0.733038285837618,0.0152279357229541,0,0,0.733038285837618,9.15072739301372e-17,0.000178416772741177,-74.9712864110214,-38.6241071108456
44,0.767944870877505,0.0129720984465654,0,0,0.767944870877505,8.8144504255611e-17,0.000151984936638671,-76.3639890646417,-38.6241937830043
46,0.802851455917392,0.0108694422092129,0,0,0.802851455917392,8.51201583205779e-17,0.000127415254492209,-77.8955714800138,-38.619716636484
48,0.837758040957278,0.00900588780138478,0,0,0.837758040957278,8.23935195293659e-17,0.000105589535811478,-79.5275823868988,-38.6181130281491
50,0.872664625997165,0.00749152413306732,0,0,0.872664625997165,7.99305030421177e-17,8.76348455207414e-05,-81.1464634911749,-38.6378671488837
52,0.907571211037051,0.0064506040335007,0,0,0.907571211037051,7.77023884647106e-17,7.48539183496147e-05,-82.515709217554,-38.7077168936196
54,0.942477796076938,0.00596476039030893,0,0,0.942477796076938,7.56848349501309e-17,6.82105368521532e-05,-83.3229706466706,-38.8348306939505
56,0.977384381116825,0.00598437519372843,0,0,0.977384381116825,7.38571081916238e-17,6.73873087474486e-05,-83.4284377547358,-38.9688140356134
58,1.01229096615671,0.00633004468665266,0,0,1.01229096615671,7.22014682523675e-17,7.05804862746337e-05,-83.0263070766016,-39.0544425947944
6,0.10471975511966,0.043237488597974,0,0,0.10471975511966,5.85776503136124e-16,0.000533954982397149,-65.4499071336105,-38.1671163435297
60,1.0471975511966,0.00680170348081995,0,0,1.0471975511966,7.07026808030676e-17,7.55621661423253e-05,-82.4339120128403,-39.0862659130525
62,1.08210413623648,0.0072544349442435,0,0,1.08210413623648,6.93476240111365e-17,8.06229617507257e-05,-81.8708250345077,-39.0828968430247
64,1.11701072127637,0.00760430646318075,0,0,1.11701072127637,6.81249702790511e-17,8.47350235384863e-05,-81.4387409113119,-39.0599331345865
66,1.15191730631626,0.0078110943428863,0,0,1.15191730631626,6.70249270891493e-17,8.73809668947717e-05,-81.1716630802057,-39.0259007456712
68,1.18682389135614,0.00786324129885184,0,0,1.18682389135614,6.60390249350576e-17,8.83797316076022e-05,-81.0729464328256,-38.9849784936566
70,1.22173047639603,0.00776841821289443,0,0,1.22173047639603,6.51599430885273e-17,8.77734557368396e-05,-81.1327360531722,-38.9393880087388
72,1.25663706143592,0.00754783757008962,0,0,1.25663706143592,6.43813660303196e-17,8.57595048180163e-05,-81.3343547058768,-38.8908056168878
74,1.2915436464758,0.00723255304776475,0,0,1.2915436464758,6.36978649516976e-17,8.26471990023693e-05,-81.6554372104963,-38.8412697645138
76,1.32645023151569,0.00686060057474942,0,0,1.32645023151569,6.31047999418913e-17,7.88254449898929e-05,-82.0666713773837,-38.7939140847636
78,1.36135681655558,0.00647413566730426,0,0,1.36135681655558,6.25982394121132e-17,7.47316886383981e-05,-82.5299040861619,-38.7535400046208
8,0.139626340159546,0.0428268556879622,0,0,0.139626340159546,4.39957989501782e-16,0.000527992284026777,-65.5474484822434,-38.1817722828084
80,1.39626340159546,0.00611576988040002,0,0,1.39626340159546,6.21748940377806e-17,7.08141527728405e-05,-82.9975987284372,-38.7266214432538
82,1.43116998663535,0.00582346955218218,0,0,1.43116998663535,6.18320630785664e-17,6.74813560518742e-05,-83.416323975147,-38.7199601575245
84,1.46607657167524,0.00562423938730218,0,0,1.46607657167524,6.15675913987245e-17,6.50402953777718e-05,-83.7363499015869,-38.7376258515371
86,1.50098315671512,0.00552856078595466,0,0,1.50098315671512,6.13798358863984e-17,6.36394951482804e-05,-83.9254654853443,-38.7777072649003
88,1.53588974175501,0.00552877348132131,0,0,1.53588974175501,6.12676402821825e-17,6.32453614190838e-05,-83.9794264256417,-38.8320023632211
90,1.5707963267949,0.00560302664230519,0,0,1.5707963267949,6.12303176911189e-17,6.36708688296343e-05,-83.9211844774078,-38.8896382281285
92,1.60570291183478,0.00572280082603966,0,0,1.60570291183478,6.12676402821825e-17,6.46447564289866e-05,-83.7893339311589,-38.9415065545262
94,1.64060949687467,0.00586018524764162,0,0,1.64060949687467,6.13798358863984e-17,6.58871350774895e-05,-83.623987523078,-38.9822144194021
96,1.67551608191456,0.00599251199209185,0,0,1.67551608191456,6.15675913987245e-17,6.71636792031573e-05,-83.4573104276115,-39.0094886637666
98,1.71042266695444,0.00610420723710566,0,0,1.71042266695444,6.18320630785664e-17,6.83110172242581e-05,-83.3101849501351,-39.0227703389918
